y,x00,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0,"1.583,00000","1.108,00000","6.094,00000","1,00000","24,00000","65,00000","428,00000","35,00000","1.039,00000","37,00000","1.327,00000","21,37450","0,01328","0,00397","0,00669","1,00000","4.919,00000","2,00000","1.929,00000","6.962,00000","0,00110","0,00442","0,00483","0,00322","9.189,00000","14,00000","170,00000","662,00000","0,00753","0,00511"
0,"1.548,00000","1.279,00000","5.681,00000","1,00000","21,00000","61,00000","399,00000","32,00000","1.071,00000","33,00000","1.398,00000","24,27985","0,01214","0,00397","0,00666","1,00000","4.750,00000","2,00000","1.801,00000","6.680,00000","0,00115","0,00414","0,00483","0,00331","7.894,00000","13,00000","82,00000","1.653,00000","0,00777","0,00511"
0,"1.517,00000","1.435,00000","5.709,00000","1,00000","21,00000","61,00000","401,00000","32,00000","1.069,00000","33,00000","1.392,00000","24,97733","0,01222","0,00397","0,00666","1,00000","4.783,00000","2,00000","1.810,00000","6.700,00000","0,00114","0,00433","0,00544","0,00331","4.951,00000","12,00000","170,00000","913,00000","0,00772","0,00511"
0,"1.517,00000","1.435,00000","5.709,00000","1,00000","21,00000","61,00000","401,00000","32,00000","1.069,00000","33,00000","1.392,00000","31,32898","0,01222","0,00397","0,00666","1,00000","4.783,00000","2,00000","1.810,00000","6.700,00000","0,00114","0,00433","0,00359","0,00354","8.841,00000","12,00000","134,00000","913,00000","0,00772","0,00511"
0,"1.407,00000","1.079,00000","6.125,00000","1,00000","24,00000","65,00000","430,00000","35,00000","1.037,00000","37,00000","1.322,00000","21,96433","0,01337","0,00397","0,00669","1,00000","4.915,00000","2,00000","1.938,00000","6.983,00000","0,00110","0,00418","0,00514","0,00395","7.480,00000","14,00000","131,00000","638,00000","0,00649","0,00511"
0,"1.389,00000","1.108,00000","6.094,00000","1,00000","24,00000","65,00000","428,00000","35,00000","1.039,00000","37,00000","1.327,00000","26,80996","0,01328","0,00397","0,00669","1,00000","4.882,00000","2,00000","1.929,00000","6.962,00000","0,00110","0,00442","0,00499","0,00395","4.951,00000","14,00000","132,00000","662,00000","0,00753","0,00511"
0,"1.237,00000","972,00000","5.943,00000","1,00000","23,00000","64,00000","418,00000","34,00000","1.051,00000","35,00000","1.352,00000","14,37791","0,01286","0,00397","0,00668","1,00000","4.718,00000","2,00000","1.882,00000","6.860,00000","0,00112","0,00433","0,00377","0,00328","9.189,00000","14,00000","169,00000","1.675,00000","0,00745","0,00511"
0,"1.237,00000","972,00000","5.943,00000","1,00000","23,00000","64,00000","418,00000","34,00000","1.051,00000","35,00000","1.352,00000","18,03416","0,01286","0,00397","0,00668","1,00000","4.718,00000","2,00000","1.882,00000","6.860,00000","0,00112","0,00433","0,00609","0,00350","4.951,00000","14,00000","82,00000","1.675,00000","0,00745","0,00511"
0,"1.179,00000","1.278,00000","5.913,00000","1,00000","22,00000","63,00000","416,00000","34,00000","1.053,00000","35,00000","1.357,00000","29,60372","0,01278","0,00397","0,00667","1,00000","6.510,00000","2,00000","1.873,00000","6.840,00000","0,00113","0,00441","0,00566","0,00525","6.006,00000","14,00000","198,00000","1.379,00000","0,00685","0,00511"
0,"1.179,00000","1.278,00000","5.913,00000","1,00000","22,00000","63,00000","416,00000","34,00000","1.053,00000","35,00000","1.357,00000","13,97641","0,01278","0,00397","0,00667","1,00000","4.686,00000","2,00000","1.873,00000","6.840,00000","0,00113","0,00441","0,00706","0,00328","7.011,00000","14,00000","90,00000","1.379,00000","0,00685","0,00511"
0,"1.179,00000","1.278,00000","5.913,00000","1,00000","22,00000","63,00000","416,00000","34,00000","1.053,00000","35,00000","1.357,00000","16,10259","0,01278","0,00397","0,00667","1,00000","4.686,00000","2,00000","1.873,00000","6.840,00000","0,00113","0,00441","0,00526","0,00469","6.943,00000","14,00000","151,00000","1.379,00000","0,00685","0,00511"
0,"1.783,00000","1.110,00000","5.164,00000","1,00000","17,00000","55,00000","363,00000","28,00000","1.116,00000","29,00000","1.499,00000","21,94538","0,01074","0,00397","0,00662","1,00000","5.558,00000","2,00000","1.641,00000","6.316,00000","0,00123","0,00381","0,00514","0,00314","7.447,00000","9,00000","127,00000","1.252,00000","0,00871","0,00512"
0,"1.781,00000","1.350,00000","4.742,00000","1,00000","14,00000","51,00000","333,00000","24,00000","1.157,00000","25,00000","1.596,00000","31,32898","0,00963","0,00397","0,00659","1,00000","5.520,00000","2,00000","1.510,00000","6.006,00000","0,00137","0,00409","0,00463","0,00290","8.610,00000","11,00000","86,00000","1.324,00000","0,00796","0,00512"
0,"1.781,00000","1.350,00000","4.742,00000","1,00000","14,00000","51,00000","333,00000","24,00000","1.157,00000","25,00000","1.596,00000","14,79094","0,00963","0,00397","0,00659","1,00000","5.520,00000","2,00000","1.510,00000","6.006,00000","0,00137","0,00409","0,00499","0,00314","7.492,00000","11,00000","129,00000","1.324,00000","0,00796","0,00512"
0,"1.766,00000","840,00000","6.703,00000","1,00000","29,00000","71,00000","471,00000","40,00000","998,00000","42,00000","1.238,00000","14,37791","0,01398","0,00397","0,00672","1,00000","5.951,00000","2,00000","2.117,00000","7.364,00000","0,00110","0,00382","0,00752","0,00455","5.349,00000","7,00000","188,00000","1.695,00000","0,00686","0,00512"
0,"1.766,00000","840,00000","6.703,00000","1,00000","29,00000","71,00000","471,00000","40,00000","998,00000","42,00000","1.238,00000","15,65293","0,01398","0,00397","0,00672","1,00000","5.951,00000","2,00000","2.117,00000","7.364,00000","0,00110","0,00382","0,00699","0,00506","7.148,00000","7,00000","176,00000","1.695,00000","0,00686","0,00512"
0,"1.759,00000","837,00000","6.670,00000","1,00000","29,00000","71,00000","469,00000","40,00000","1.000,00000","42,00000","1.242,00000","25,69485","0,01080","0,00397","0,00672","1,00000","5.910,00000","2,00000","2.107,00000","7.342,00000","0,00130","0,00373","0,00526","0,00481","7.574,00000","7,00000","170,00000","1.446,00000","0,00686","0,00512"
0,"1.759,00000","837,00000","6.670,00000","1,00000","29,00000","71,00000","469,00000","40,00000","1.000,00000","42,00000","1.242,00000","27,97346","0,01080","0,00397","0,00672","1,00000","5.910,00000","2,00000","2.107,00000","7.342,00000","0,00130","0,00373","0,00392","0,00448","8.610,00000","7,00000","169,00000","1.446,00000","0,00686","0,00512"
0,"1.727,00000","1.010,00000","6.505,00000","1,00000","27,00000","69,00000","457,00000","38,00000","1.011,00000","40,00000","1.265,00000","16,56516","0,01421","0,00397","0,00671","1,00000","5.712,00000","2,00000","2.056,00000","7.234,00000","0,00106","0,00413","0,00615","0,00269","7.429,00000","9,00000","151,00000","1.545,00000","0,00832","0,00512"
0,"1.727,00000","1.010,00000","6.505,00000","1,00000","27,00000","69,00000","457,00000","38,00000","1.011,00000","40,00000","1.265,00000","17,28406","0,01421","0,00397","0,00671","1,00000","5.712,00000","2,00000","2.056,00000","7.234,00000","0,00106","0,00413","0,00593","0,00279","7.574,00000","9,00000","149,00000","1.545,00000","0,00832","0,00512"
0,"1.727,00000","1.010,00000","6.505,00000","1,00000","27,00000","69,00000","457,00000","38,00000","1.011,00000","40,00000","1.265,00000","21,67934","0,01421","0,00397","0,00671","1,00000","5.712,00000","2,00000","2.056,00000","7.234,00000","0,00106","0,00413","0,00512","0,00366","5.349,00000","9,00000","126,00000","1.545,00000","0,00832","0,00512"
0,"1.714,00000","1.136,00000","5.112,00000","1,00000","17,00000","55,00000","359,00000","27,00000","1.120,00000","28,00000","1.510,00000","19,08516","0,01060","0,00397","0,00662","1,00000","5.870,00000","2,00000","1.625,00000","6.278,00000","0,00123","0,00384","0,00638","0,00503","7.499,00000","10,00000","183,00000","1.261,00000","0,00876","0,00512"
0,"1.708,00000","1.381,00000","4.694,00000","1,00000","14,00000","50,00000","330,00000","24,00000","1.162,00000","25,00000","1.608,00000","17,04103","0,00950","0,00397","0,00659","1,00000","5.830,00000","2,00000","1.495,00000","5.971,00000","0,00137","0,00412","0,00699","0,00444","8.343,00000","12,00000","198,00000","1.333,00000","0,00797","0,00512"
0,"1.708,00000","1.381,00000","4.694,00000","1,00000","14,00000","50,00000","330,00000","24,00000","1.162,00000","25,00000","1.608,00000","18,55222","0,00950","0,00397","0,00659","1,00000","5.830,00000","2,00000","1.495,00000","5.971,00000","0,00137","0,00412","0,00650","0,00503","9.738,00000","12,00000","186,00000","1.333,00000","0,00797","0,00512"
0,"1.677,00000","1.217,00000","4.961,00000","1,00000","16,00000","53,00000","349,00000","26,00000","1.135,00000","27,00000","1.544,00000","26,43298","0,01020","0,00397","0,00661","1,00000","5.634,00000","2,00000","1.578,00000","6.168,00000","0,00110","0,00394","0,00467","0,00326","8.343,00000","10,00000","131,00000","1.288,00000","0,00686","0,00512"
0,"1.677,00000","1.013,00000","5.376,00000","1,00000","18,00000","58,00000","378,00000","29,00000","1.097,00000","31,00000","1.455,00000","28,77705","0,01131","0,00397","0,00664","1,00000","5.634,00000","2,00000","1.707,00000","6.467,00000","0,00110","0,00368","0,00434","0,00352","9.738,00000","9,00000","122,00000","1.217,00000","0,00686","0,00512"
0,"1.671,00000","837,00000","6.737,00000","1,00000","29,00000","53,00000","473,00000","40,00000","996,00000","42,00000","1.233,00000","22,30211","0,01248","0,00396","0,00672","1,00000","5.596,00000","2,00000","2.127,00000","7.386,00000","0,00130","0,00338","0,00512","0,00269","6.943,00000","7,00000","147,00000","1.358,00000","0,00686","0,00512"
0,"1.671,00000","837,00000","6.737,00000","1,00000","29,00000","53,00000","473,00000","40,00000","996,00000","42,00000","1.233,00000","25,69485","0,01248","0,00396","0,00672","1,00000","5.596,00000","2,00000","2.127,00000","7.386,00000","0,00130","0,00338","0,00634","0,00326","6.489,00000","7,00000","132,00000","1.358,00000","0,00686","0,00512"
0,"1.516,00000","937,00000","6.440,00000","1,00000","27,00000","69,00000","452,00000","38,00000","1.015,00000","40,00000","1.275,00000","27,19231","0,01426","0,00397","0,00671","1,00000","6.033,00000","2,00000","2.036,00000","7.192,00000","0,00106","0,00322","0,00392","0,00631","5.095,00000","9,00000","181,00000","1.425,00000","0,00668","0,00512"
0,"1.179,00000","949,00000","6.343,00000","3,00000","26,00000","68,00000","446,00000","37,00000","1.022,00000","39,00000","1.289,00000","16,56516","0,01399","0,00397","0,00670","1,00000","6.875,00000","2,00000","2.006,00000","7.128,00000","0,00106","0,00354","0,00463","0,00499","6.426,00000","11,00000","88,00000","1.482,00000","0,00878","0,00512"
0,"1.776,00000","1.162,00000","5.061,00000","1,00000","16,00000","54,00000","356,00000","27,00000","1.125,00000","28,00000","1.521,00000","21,94093","0,01047","0,00397","0,00662","1,00000","5.408,00000","2,00000","1.609,00000","6.241,00000","0,00128","0,00387","0,00544","0,00366","7.444,00000","10,00000","121,00000","1.270,00000","0,00890","0,00527"
0,"1.775,00000","1.413,00000","4.648,00000","1,00000","14,00000","50,00000","327,00000","24,00000","1.167,00000","25,00000","1.619,00000","15,65293","0,00938","0,00397","0,00658","1,00000","5.372,00000","2,00000","1.481,00000","5.936,00000","0,00134","0,00416","0,00483","0,00366","7.489,00000","12,00000","122,00000","1.343,00000","0,00686","0,00527"
0,"1.772,00000","1.239,00000","6.217,00000","1,00000","25,00000","66,00000","437,00000","36,00000","1.031,00000","38,00000","1.308,00000","14,37791","0,01363","0,00397","0,00669","1,00000","5.751,00000","2,00000","1.967,00000","7.045,00000","0,00108","0,00414","0,00638","0,00326","5.668,00000","10,00000","139,00000","1.492,00000","0,00664","0,00527"
0,"1.740,00000","772,00000","6.570,00000","1,00000","28,00000","70,00000","462,00000","39,00000","1.006,00000","41,00000","1.256,00000","15,21583","0,01044","0,00397","0,00671","1,00000","5.790,00000","2,00000","2.076,00000","7.277,00000","0,00105","0,00385","0,00699","0,00516","5.779,00000","9,00000","179,00000","1.032,00000","0,00762","0,00527"
0,"1.740,00000","772,00000","6.570,00000","1,00000","28,00000","70,00000","462,00000","39,00000","1.006,00000","41,00000","1.256,00000","16,56516","0,01044","0,00397","0,00671","1,00000","5.790,00000","2,00000","2.076,00000","7.277,00000","0,00105","0,00385","0,00650","0,00446","7.722,00000","9,00000","167,00000","1.032,00000","0,00762","0,00527"
0,"1.733,00000","1.032,00000","6.537,00000","1,00000","27,00000","70,00000","459,00000","39,00000","1.009,00000","41,00000","1.261,00000","27,19231","0,01109","0,00397","0,00671","1,00000","5.751,00000","2,00000","2.066,00000","7.256,00000","0,00105","0,00388","0,00392","0,00444","8.183,00000","9,00000","126,00000","1.373,00000","0,01037","0,00527"
0,"1.733,00000","1.032,00000","6.537,00000","1,00000","27,00000","70,00000","459,00000","39,00000","1.009,00000","41,00000","1.261,00000","29,60372","0,01109","0,00397","0,00671","1,00000","5.751,00000","2,00000","2.066,00000","7.256,00000","0,00105","0,00388","0,00766","0,00503","5.291,00000","9,00000","161,00000","1.373,00000","0,01037","0,00527"
0,"1.702,00000","1.021,00000","6.375,00000","1,00000","26,00000","68,00000","448,00000","37,00000","1.020,00000","39,00000","1.284,00000","18,29135","0,01408","0,00397","0,00670","1,00000","5.558,00000","2,00000","2.016,00000","7.149,00000","0,00107","0,00347","0,00551","0,00326","8.183,00000","9,00000","141,00000","1.270,00000","0,00560","0,00527"
0,"1.702,00000","1.021,00000","6.375,00000","1,00000","26,00000","68,00000","448,00000","37,00000","1.020,00000","39,00000","1.284,00000","19,91342","0,01408","0,00397","0,00670","1,00000","5.558,00000","2,00000","2.016,00000","7.149,00000","0,00107","0,00347","0,00512","0,00352","5.291,00000","9,00000","132,00000","1.270,00000","0,00560","0,00527"
0,"1.696,00000","949,00000","6.343,00000","1,00000","26,00000","68,00000","446,00000","37,00000","1.022,00000","39,00000","1.289,00000","17,78058","0,01399","0,00397","0,00670","1,00000","5.520,00000","2,00000","2.006,00000","7.128,00000","0,00107","0,00354","0,00561","0,00326","8.183,00000","11,00000","141,00000","1.482,00000","0,00782","0,00527"
0,"1.689,00000","1.190,00000","5.011,00000","1,00000","16,00000","54,00000","352,00000","26,00000","1.130,00000","28,00000","1.532,00000","20,19742","0,01033","0,00397","0,00661","1,00000","5.712,00000","2,00000","1.594,00000","6.205,00000","0,00128","0,00390","0,00593","0,00631","7.496,00000","10,00000","174,00000","1.279,00000","0,00686","0,00527"
0,"1.683,00000","1.446,00000","4.601,00000","1,00000","13,00000","49,00000","324,00000","23,00000","1.172,00000","24,00000","1.631,00000","18,03416","0,00926","0,00397","0,00658","1,00000","5.673,00000","2,00000","1.466,00000","5.901,00000","0,00134","0,00419","0,00650","0,00438","9.013,00000","12,00000","188,00000","1.352,00000","0,00686","0,00527"
0,"1.683,00000","1.446,00000","4.601,00000","1,00000","13,00000","49,00000","324,00000","23,00000","1.172,00000","24,00000","1.631,00000","19,63342","0,00926","0,00397","0,00658","1,00000","5.673,00000","2,00000","1.466,00000","5.901,00000","0,00134","0,00419","0,00604","0,00631","10.521,00000","12,00000","176,00000","1.352,00000","0,00686","0,00527"
0,"1.653,00000","938,00000","6.636,00000","1,00000","28,00000","71,00000","466,00000","40,00000","1.002,00000","42,00000","1.247,00000","24,27985","0,01133","0,00397","0,00672","1,00000","5.483,00000","2,00000","2.096,00000","7.320,00000","0,00105","0,00355","0,00467","0,00314","6.006,00000","7,00000","138,00000","1.348,00000","0,00686","0,00527"
0,"1.653,00000","938,00000","6.636,00000","1,00000","28,00000","71,00000","466,00000","40,00000","1.002,00000","42,00000","1.247,00000","27,97346","0,01133","0,00397","0,00672","1,00000","5.483,00000","2,00000","2.096,00000","7.320,00000","0,00105","0,00355","0,00434","0,00380","9.013,00000","7,00000","124,00000","1.348,00000","0,00686","0,00527"
0,"1.646,00000","1.068,00000","6.603,00000","1,00000","28,00000","70,00000","464,00000","39,00000","1.004,00000","41,00000","1.251,00000","21,67934","0,01162","0,00397","0,00672","1,00000","5.445,00000","2,00000","2.086,00000","7.299,00000","0,00105","0,00404","0,00514","0,00290","5.095,00000","8,00000","149,00000","1.457,00000","0,00762","0,00527"
0,"1.646,00000","1.068,00000","6.603,00000","1,00000","28,00000","70,00000","464,00000","39,00000","1.004,00000","41,00000","1.251,00000","23,60185","0,01162","0,00397","0,00672","1,00000","5.445,00000","2,00000","2.086,00000","7.299,00000","0,00105","0,00404","0,00634","0,00314","9.460,00000","8,00000","139,00000","1.457,00000","0,00762","0,00527"
0,"1.429,00000","1.287,00000","6.312,00000","1,00000","26,00000","67,00000","443,00000","37,00000","1.024,00000","39,00000","1.294,00000","22,94278","0,01390","0,00397","0,00670","1,00000","5.870,00000","2,00000","1.996,00000","7.107,00000","0,00107","0,00374","0,00526","0,00455","6.745,00000","11,00000","161,00000","1.229,00000","0,00782","0,00527"
0,"1.429,00000","1.287,00000","6.312,00000","1,00000","26,00000","67,00000","443,00000","37,00000","1.024,00000","39,00000","1.294,00000","24,97733","0,01390","0,00397","0,00670","1,00000","5.870,00000","2,00000","1.996,00000","7.107,00000","0,00107","0,00374","0,00392","0,00506","9.013,00000","11,00000","191,00000","1.229,00000","0,00782","0,00527"
